inec_provincia_id,provincia,inec_canton_id,canton,total,acumuladas,lat,lng,mes
11,Loja,1110,Puyango,2,8,-3.870000000000000,-80.09000000000000,2
11,Loja,1115,Quilanga,2,3,-4.298000000000000,-79.39860000000000,2
11,Loja,1111,Saraguro,7,12,-3.625300000000000,-79.24110000000000,2
11,Loja,1112,Sozoranga,0,3,-4.327778000000000,-79.78972200000000,2
11,Loja,1113,Zapotillo,2,7,-4.386360000000002,-80.24360000000000,2
12,Los Ríos,1202,Baba,8,18,-1.784167000000000,-79.67666699999999,2
12,Los Ríos,1201,Babahoyo,73,144,-1.800000000000000,-79.53333300000000,2
12,Los Ríos,1210,Buena Fe,12,34,-0.8985719999999999,-79.48891600000000,2
12,Los Ríos,1212,Mocache,6,13,-1.183850000000000,-79.50552999999999,2
12,Los Ríos,1203,Montalvo,6,14,-1.793800000000000,-79.28570000000001,2
12,Los Ríos,1209,Palenque,7,11,-1.432800000000000,-79.74950000000000,2
12,Los Ríos,1204,Puebloviejo,7,14,-1.550000000000000,-79.53388900000000,2
12,Los Ríos,1205,Quevedo,54,125,-1.033333000000000,-79.45000000000000,2
12,Los Ríos,1213,Quinsaloma,4,10,-1.206200000000000,-79.31450000000000,2
12,Los Ríos,1206,Urdaneta,7,21,-1.570556000000000,-79.47111099999999,2
12,Los Ríos,1211,Valencia,9,23,-0.9525000000000000,-79.35310000000000,2
12,Los Ríos,1207,Ventanas,19,38,-1.450000000000000,-79.47000000000000,2
12,Los Ríos,1208,Vinces,15,42,-1.558333000000000,-79.75000000000000,2
13,Manabí,1302,Bolívar,13,20,-0.8419440000000000,-80.16194400000001,2
13,Manabí,1303,Chone,54,97,-0.6833330000000000,-80.09999999999999,2
13,Manabí,1304,El Carmen,20,50,-1.314700000000000,-80.01690000000001,2
13,Manabí,1305,Flavio Alfaro,9,16,-0.4054000000000000,-79.90580000000000,2
13,Manabí,1320,Jama,2,6,-0.2014000000000000,-80.26590000000000,2
13,Manabí,1321,Jaramijó,0,0,-0.9487300000000000,-80.63630000000001,2
13,Manabí,1306,Jipijapa,23,47,-1.333330000000000,-80.58329999999999,2
13,Manabí,1307,Junín,7,15,-0.9291600000000000,-80.20569000000000,2
13,Manabí,1308,Manta,94,177,-0.9500220000000000,-80.71620000000000,2
13,Manabí,1309,Montecristi,14,31,-1.033330000000000,-80.65000000000001,2
13,Manabí,1318,Olmedo,4,6,-1.396111000000000,-80.20611100000001,2
13,Manabí,1310,Paján,13,28,-1.570000000000000,-80.42000000000000,2
13,Manabí,1317,Pedernales,9,35,0.07010000000000001,-80.05360000000000,2
13,Manabí,1311,Pichincha,5,16,-1.047300000000000,-79.81860000000000,2
13,Manabí,1301,Portoviejo,103,228,-1.056181000000000,-80.45521700000000,2
13,Manabí,1319,Puerto López,9,14,-1.566667000000000,-80.81666700000000,2
13,Manabí,1312,Rocafuerte,9,18,-0.9199999999999999,-80.45999999999999,2
13,Manabí,1322,San Vicente,6,8,-0.5892999999999999,-80.40880000000000,2
13,Manabí,1313,Santa Ana,10,24,-1.206900000000000,-80.37090000000001,2
13,Manabí,1314,Sucre,12,38,-0.6000000000000000,-80.41666700000000,2
13,Manabí,1315,Tosagua,12,19,-0.7800000000000000,-80.26000000000001,2
13,Manabí,1316,Veinticuatro de Mayo,12,22,-1.278889000000000,-80.42000000000000,2
14,Morona Santiago,1402,Gualaquiza,1,4,-3.380000000000000,-78.58000000000000,2
14,Morona Santiago,1407,Huamboya,1,3,-1.785000000000000,-78.23194400000000,2
14,Morona Santiago,1403,Limón Indanza,4,7,-2.966250000000000,-78.43052800000000,2
14,Morona Santiago,1410,Logroño,0,2,-2.624800000000000,-78.18960000000000,2
14,Morona Santiago,1401,Morona,11,25,-2.300000000000000,-78.11666700000001,2
14,Morona Santiago,1411,Pablo Sexto,0,0,-1.803056000000000,-77.92111100000000,2
14,Morona Santiago,1404,Palora,3,3,-1.700000000000000,-77.94000000000000,2
14,Morona Santiago,1408,San Juan Bosco,0,1,-3.092300000000000,-78.51320000000000,2
14,Morona Santiago,1405,Santiago,3,5,-3.429800000000000,-78.56560000000000,2
14,Morona Santiago,1406,Sucúa,1,5,-2.460000000000000,-78.17000000000000,2
14,Morona Santiago,1409,Taisha,0,1,-2.339950000000000,-77.45808000000000,2
14,Morona Santiago,1412,Tiwintza,1,2,-2.917670000000000,-77.80170000000000,2
15,Napo,1503,Archidona,4,10,-0.9166670000000000,-77.78333300000000,2
15,Napo,1509,Carlos Julio Arosemena Tola,1,2,-1.166667000000000,-77.84999999999999,2
15,Napo,1504,El Chaco,0,0,-0.3402780000000000,-77.80888899999999,2
15,Napo,1507,Quijos,0,2,-0.4636110000000000,-77.89277800000001,2
15,Napo,1501,Tena,13,31,-0.9890000000000000,-77.81590000000000,2
22,Orellana,2202,Aguarico,0,0,-0.9211110000000000,-75.39916700000001,2
22,Orellana,2203,La Joya de los Sachas,8,11,-0.3000000000000000,-76.84999999999999,2
22,Orellana,2204,Loreto,4,10,-0.6904000000000000,-77.30830000000000,2
22,Orellana,2201,Orellana,13,35,-0.4666670000000000,-76.96666700000000,2
90,Otro,9001,Las Golondrinas,1,1,0,0,2
88,Otro,8800,Otro,0,1,0,0,2
16,Pastaza,1604,Arajuno,0,0,-1.234370000000000,-77.68750000000000,2
16,Pastaza,1602,Mera,1,2,-1.460000000000000,-78.09000000000000,2
16,Pastaza,1601,Pastaza,18,38,-1.066667000000000,-78.00111099999999,2
16,Pastaza,1603,Santa Clara,1,2,-1.267100000000000,-77.88820000000000,2
17,Pichincha,1702,Cayambe,25,46,0.04388900000000000,-78.15610000000000,2
17,Pichincha,1703,Mejía,22,45,-0.5101000000000000,-78.56980000000000,2
17,Pichincha,1704,Pedro Moncayo,4,13,0.04369700000000000,-78.34923999999999,2
17,Pichincha,1708,Pedro Vicente Maldonado,4,7,0.1666670000000000,-79,2
17,Pichincha,1709,Puerto Quito,2,10,0.1170000000000000,-79.26400000000000,2
17,Pichincha,1701,Quito,791,1664,-0.2186110000000000,-78.50972200000000,2
17,Pichincha,1705,Rumiñahui,19,45,-0.3345000000000000,-78.44750000000001,2
17,Pichincha,1707,San Miguel de Los Bancos,5,5,0.02300000000000000,-78.89200000000000,2
24,Santa Elena,2402,La Libertad,20,34,-2.233333000000000,-80.90000000000001,2
24,Santa Elena,2403,Salinas,14,36,-2.216667000000000,-80.95000000000000,2
24,Santa Elena,2401,Santa Elena,46,118,-2.226700000000000,-80.85830000000000,2
23,Sto. Domingo Tsáchilas,2302,La Concordia,6,20,0.002300000000000000,-79.38460000000001,2
23,Sto. Domingo Tsáchilas,2301,Santo Domingo,133,258,-0.2541670000000000,-79.17194400000000,2
21,Sucumbíos,2106,Cascales,0,4,-0.06750000000000000,-77.21694400000000,2
21,Sucumbíos,2107,Cuyabeno,0,3,-0.1288890000000000,-76.41388900000000,2
21,Sucumbíos,2102,Gonzalo Pizarro,1,6,0.04700000000000000,-77.32280000000000,2
21,Sucumbíos,2101,Lago Agrio,27,45,0.08472200000000002,-76.88277800000000,2
21,Sucumbíos,2103,Putumayo,0,0,0.1000000000000000,-75.84999999999999,2
21,Sucumbíos,2104,Shushufindi,9,20,-0.1871000000000000,-76.64500000000000,2
21,Sucumbíos,2105,Sucumbíos,1,2,0.4592000000000000,-77.52300000000000,2
18,Tungurahua,1801,Ambato,168,330,-1.241667000000000,-78.61972200000000,2
18,Tungurahua,1802,Baños,6,13,-1.396389000000000,-78.42472200000000,2
18,Tungurahua,1803,Cevallos,2,3,-1.350000000000000,-78.61666700000001,2
18,Tungurahua,1804,Mocha,1,2,-1.416667000000000,-78.66666700000000,2
18,Tungurahua,1805,Patate,4,10,-1.316667000000000,-78.51666700000000,2
18,Tungurahua,1807,Pelileo,13,33,-1.327500000000000,-78.54083300000001,2
18,Tungurahua,1808,Píllaro,9,20,-1.175833000000000,-78.55527800000000,2
18,Tungurahua,1806,Quero,5,7,-1.379300000000000,-78.60700000000000,2
18,Tungurahua,1809,Tisaleo,3,5,-1.350000000000000,-78.66666700000000,2
19,Zamora Chinchipe,1907,Centinela del Cóndor,2,3,-3.894910000000000,-78.78140999999999,2
19,Zamora Chinchipe,1902,Chinchipe,1,7,-4.862800000000000,-79.13280000000000,2
19,Zamora Chinchipe,1906,El Pangui,1,1,-3.624900000000000,-78.58710000000001,2
19,Zamora Chinchipe,1903,Nangaritza,0,0,-4.048333000000000,-78.68222200000000,2
19,Zamora Chinchipe,1908,Palanda,0,1,-4.649800000000000,-79.13209999999999,2
19,Zamora Chinchipe,1909,Paquisha,0,1,-3.932750000000000,-78.67426000000000,2
19,Zamora Chinchipe,1904,Yacuambi,2,5,-3.634440000000000,-78.92810000000000,2
19,Zamora Chinchipe,1905,Yantzaza,6,12,-3.850000000000000,-78.75000000000000,2
19,Zamora Chinchipe,1901,Zamora,5,9,-4.120000000000000,-78.80000000000000,2
1,Azuay,115,Camilo Ponce Enríquez,5,15,-3.050000000000000,-79.73333300000000,3
1,Azuay,111,Chordeleg,4,12,-2.933333000000000,-78.76666700000000,3
1,Azuay,101,Cuenca,250,735,-2.897414000000000,-79.00448100000000,3
1,Azuay,112,El Pan,1,1,-2.786111000000000,-78.66500000000001,3
1,Azuay,102,Girón,2,11,-3.159028000000000,-79.14756800000001,3
1,Azuay,114,Guachapala,2,4,-2.769000000000000,-78.70900000000000,3
1,Azuay,103,Gualaceo,9,45,-2.900000000000000,-78.78333300000000,3
1,Azuay,104,Nabón,2,10,-3.336060000000000,-79.06368000000001,3
1,Azuay,110,Oña,4,5,-3.469640000000000,-79.15431000000000,3
1,Azuay,105,Paute,14,32,-2.781800000000000,-78.76000000000001,3
1,Azuay,106,Pucará,4,14,-3.233780000000000,-79.46120000000001,3
1,Azuay,107,San Fernando,4,7,-3.144500000000000,-79.25200000000000,3
1,Azuay,108,Santa Isabel,13,23,-3.274170000000000,-79.31560000000000,3
1,Azuay,113,Sevilla de Oro,3,5,-2.799833000000000,-78.65569400000000,3
1,Azuay,109,Sígsig,12,29,-3.089700000000000,-78.80320000000000,3
2,Bolívar,206,Caluma,5,12,-1.633330000000000,-79.25000000000000,3
2,Bolívar,202,Chillanes,10,25,-1.933333000000000,-79.06666700000000,3
2,Bolívar,203,Chimbo,5,14,-1.700000000000000,-79.01666700000000,3
2,Bolívar,204,Echeandía,4,11,-1.433330000000000,-79.26667000000000,3
2,Bolívar,201,Guaranda,34,107,-1.605556000000000,-79.00305600000000,3
2,Bolívar,207,Las Naves,1,3,-1.283330000000000,-79.30000000000000,3
2,Bolívar,205,San Miguel,12,34,-1.700000000000000,-79.03333300000000,3
4,Carchi,402,Bolivar,4,10,0.5070990000000000,-77.86245400000000,3
4,Carchi,403,Espejo,4,13,0.6210000000000000,-77.94000000000000,3
4,Carchi,404,Mira,7,13,0.5538999999999998,-78.04930000000000,3
4,Carchi,405,Montúfar,10,22,0.6100000000000000,-77.84000000000000,3
4,Carchi,406,San Pedro de Huaca,6,8,0.6311110000000000,-77.72527800000000,3
4,Carchi,401,Tulcán,29,99,0.8121800000000000,-77.71633000000000,3
3,Cañar,301,Azogues,30,111,-2.733333000000000,-78.83333300000000,3
3,Cañar,302,Biblían,8,23,-2.710000000000000,-78.88000000000000,3
3,Cañar,303,Cañar,24,54,-2.483700000000000,-78.97839999999999,3
3,Cañar,306,Déleg,5,10,-2.772600000000000,-78.91830000000000,3
3,Cañar,305,El Tambo,3,3,-2.508100000000000,-78.92489999999999,3
3,Cañar,304,La Troncal,14,41,-2.400000000000000,-79.33000000000000,3
3,Cañar,307,Suscal,1,4,-2.436400000000000,-79.05220000000000,3
6,Chimborazo,602,Alausí,25,57,-2.200000000000000,-78.84999999999999,3
6,Chimborazo,604,Chambo,5,14,-1.733333000000000,-78.58333300000000,3
6,Chimborazo,605,Chunchi,11,25,-2.283333000000000,-78.91666700000000,3
6,Chimborazo,603,Colta,17,41,-1.700000000000000,-78.75000000000000,3
6,Chimborazo,610,Cumandá,3,6,-2.200000000000000,-79.13333299999999,3
6,Chimborazo,606,Guamote,15,36,-1.933333000000000,-78.71666700000000,3
6,Chimborazo,607,Guano,12,41,-1.583333000000000,-78.63333299999999,3
6,Chimborazo,608,Pallatanga,2,12,-1.983333000000000,-78.95000000000000,3
6,Chimborazo,609,Penipe,2,6,-1.557300000000000,-78.53959999999999,3
6,Chimborazo,601,Riobamba,114,311,-1.674347000000000,-78.64829400000001,3
5,Cotopaxi,502,La Maná,15,38,-0.9299999999999999,-79.22000000000000,3
5,Cotopaxi,501,Latacunga,68,215,-0.9333330000000000,-78.61666700000001,3
5,Cotopaxi,503,Pangua,6,20,-1.133333000000000,-79.06666700000000,3
5,Cotopaxi,504,Pujilí,16,60,-0.9500000000000000,-78.69000000000000,3
5,Cotopaxi,505,Salcedo,9,44,-1.050000000000000,-78.58333300000000,3
5,Cotopaxi,506,Saquisilí,9,20,-0.8300000000000000,-78.67000000000000,3
5,Cotopaxi,507,Sigchos,8,22,-0.7000000000000000,-78.88333299999999,3
7,El Oro,702,Arenillas,5,25,-3.550000000000000,-80.06000000000000,3
7,El Oro,703,Atahualpa,4,7,-2.900000000000000,-78.93333300000000,3
7,El Oro,704,Balsas,4,8,-3.762600000000000,-79.82530000000000,3
7,El Oro,705,Chilla,0,4,-3.450000000000000,-79.58000000000000,3
7,El Oro,706,El Guabo,17,34,-3.238800000000000,-79.82920000000000,3
7,El Oro,707,Huaquillas,13,44,-3.481380000000000,-80.24320700000000,3
7,El Oro,714,Las Lajas,0,5,-3.785000000000000,-80.06166700000000,3
7,El Oro,701,Machala,132,346,-3.266667000000000,-79.96666700000000,3
7,El Oro,708,Marcabelí,1,6,-3.786000000000000,-79.89780000000000,3
7,El Oro,709,Pasaje,30,81,-3.326900000000000,-79.80490000000000,3
7,El Oro,710,Piñas,9,26,-3.666667000000000,-79.65000000000001,3
7,El Oro,711,Portovelo,2,9,-3.720000000000000,-79.62000000000000,3
7,El Oro,712,Santa Rosa,24,63,-3.452222000000000,-79.96166700000001,3
7,El Oro,713,Zaruma,4,17,-3.433333000000000,-79.59999999999999,3
8,Esmeraldas,806,Atacames,5,18,0.8666670000000000,-79.83333300000000,3
8,Esmeraldas,802,Eloy Alfaro,2,23,1.250000000000000,-79,3
8,Esmeraldas,801,Esmeraldas,83,223,1.050000000000000,-79.20000000000000,3
8,Esmeraldas,803,Muisne,3,12,0.6067000000000000,-80.01830000000000,3
8,Esmeraldas,804,Quinindé,16,50,0.3300000000000000,-79.48000000000000,3
8,Esmeraldas,807,Rioverde,6,12,1.060200000000000,-79.40440000000000,3
8,Esmeraldas,805,San Lorenzo,7,28,1.265800000000000,-78.84139999999999,3
20,Galápagos,2002,Isabela,0,1,-0.4724000000000000,-90.68110000000000,3
20,Galápagos,2001,San Cristóbal,0,0,-0.7999999999999999,-89.40000000000001,3
20,Galápagos,2003,Santa Cruz,2,3,-0.6333330000000000,-90.36666700000001,3
9,Guayas,902,Alfredo Baquerizo Moreno,11,17,-1.916667000000000,-79.51666700000000,3
9,Guayas,903,Balao,4,7,-2.910000000000000,-79.81000000000000,3
9,Guayas,904,Balzar,21,68,-1.360000000000000,-79.90000000000001,3
9,Guayas,905,Colimes,12,28,-1.550000000000000,-80.01666700000000,3
9,Guayas,923,Coronel Marcelino Maridueña,0,9,-2.200000000000000,-79.42000000000000,3
9,Guayas,906,Daule,37,106,-1.866667000000000,-79.98333300000000,3
9,Guayas,907,Durán,25,76,-2.166667000000000,-79.83333300000000,3
9,Guayas,909,El Triunfo,8,40,-2.330000000000000,-79.40000000000001,3
9,Guayas,908,Empalme,16,52,-1.046111000000000,-79.63361100000000,3
9,Guayas,927,General Antonio Elizalde,3,9,-2.200000000000000,-79.17000000000000,3
9,Guayas,901,Guayaquil,1247,3613,-2.183333000000000,-79.88333299999999,3
9,Guayas,928,Isidro Ayora,1,4,-1.883333000000000,-80.16666700000000,3
9,Guayas,924,Lomas de Sargentillo,5,12,-1.883333000000000,-80.08333300000000,3
9,Guayas,910,Milagro,64,193,-2.126944000000000,-79.59916699999999,3
9,Guayas,911,Naranjal,19,49,-2.672800000000000,-79.61499999999999,3
9,Guayas,912,Naranjito,6,20,-2.173000000000000,-79.46710000000000,3
9,Guayas,925,Nobol,4,14,-1.916671000000000,-80.01153900000000,3
9,Guayas,913,Palestina,8,24,-1.626300000000000,-79.97700000000000,3
9,Guayas,914,Pedro Carbo,16,37,-1.833333000000000,-80.23333300000000,3
9,Guayas,921,Playas,18,36,-2.623330000000000,-80.38750000000000,3
9,Guayas,919,Salitre,24,55,-1.829444000000000,-79.81555600000000,3
9,Guayas,916,Samborondón,10,33,-2.183333000000000,-79.88333299999999,3
9,Guayas,920,San Jacinto De Yaguachi,18,37,-2.120000000000000,-79.69000000000000,3
9,Guayas,918,Santa Lucía,13,44,-1.713889000000000,-79.98500000000000,3
9,Guayas,922,Simón Bolivar,6,11,-2.156667000000000,-79.88750000000000,3
10,Imbabura,1002,Antonio Ante,20,48,0.3200000000000000,-78.20999999999999,3
10,Imbabura,1003,Cotacachi,11,31,0.3000000000000000,-78.26666700000000,3
10,Imbabura,1001,Ibarra,89,259,0.3626780000000000,-78.13066700000000,3
10,Imbabura,1004,Otavalo,43,110,0.2333330000000000,-78.26666700000000,3
10,Imbabura,1005,Pimampiro,3,8,0.4000000000000000,-77.97000000000000,3
10,Imbabura,1006,San Miguel de Urcuquí,1,8,0.5200000000000000,-78.20000000000000,3
11,Loja,1102,Calvas,11,35,-4.320000000000000,-79.56000000000000,3
11,Loja,1103,Catamayo,5,16,-3.980000000000000,-79.34999999999999,3
11,Loja,1104,Celica,2,9,-4.102500000000000,-79.95444400000000,3
11,Loja,1105,Chaguarpamba,7,14,-3.850000000000000,-79.65000000000001,3
11,Loja,1106,Espíndola,6,22,-4.583056000000000,-79.42694400000001,3
11,Loja,1107,Gonzanamá,7,25,-4.231389000000000,-79.43527800000000,3
11,Loja,1101,Loja,95,329,-3.983333000000000,-79.20000000000000,3
11,Loja,1108,Macará,7,21,-4.383333000000000,-79.95000000000000,3
11,Loja,1116,Olmedo,4,6,-3.934000000000000,-79.64800000000000,3
11,Loja,1109,Paltas,10,30,-4.050000000000002,-79.65000000000001,3
11,Loja,1114,Pindal,4,8,-4.116100000000000,-80.10760000000001,3
11,Loja,1110,Puyango,3,11,-3.870000000000000,-80.09000000000000,3
11,Loja,1115,Quilanga,2,5,-4.298000000000000,-79.39860000000000,3
11,Loja,1111,Saraguro,9,21,-3.625300000000000,-79.24110000000000,3
11,Loja,1112,Sozoranga,1,4,-4.327778000000000,-79.78972200000000,3
11,Loja,1113,Zapotillo,5,12,-4.386360000000002,-80.24360000000000,3
12,Los Ríos,1202,Baba,11,29,-1.784167000000000,-79.67666699999999,3
12,Los Ríos,1201,Babahoyo,71,215,-1.800000000000000,-79.53333300000000,3
12,Los Ríos,1210,Buena Fe,18,52,-0.8985719999999999,-79.48891600000000,3
12,Los Ríos,1212,Mocache,4,17,-1.183850000000000,-79.50552999999999,3
12,Los Ríos,1203,Montalvo,10,24,-1.793800000000000,-79.28570000000001,3
12,Los Ríos,1209,Palenque,8,19,-1.432800000000000,-79.74950000000000,3
12,Los Ríos,1204,Puebloviejo,6,20,-1.550000000000000,-79.53388900000000,3
12,Los Ríos,1205,Quevedo,62,187,-1.033333000000000,-79.45000000000000,3
12,Los Ríos,1213,Quinsaloma,4,14,-1.206200000000000,-79.31450000000000,3
12,Los Ríos,1206,Urdaneta,5,26,-1.570556000000000,-79.47111099999999,3
12,Los Ríos,1211,Valencia,14,37,-0.9525000000000000,-79.35310000000000,3
12,Los Ríos,1207,Ventanas,12,50,-1.450000000000000,-79.47000000000000,3
12,Los Ríos,1208,Vinces,28,70,-1.558333000000000,-79.75000000000000,3
13,Manabí,1302,Bolívar,10,30,-0.8419440000000000,-80.16194400000001,3
13,Manabí,1303,Chone,44,141,-0.6833330000000000,-80.09999999999999,3
13,Manabí,1304,El Carmen,21,71,-1.314700000000000,-80.01690000000001,3
13,Manabí,1305,Flavio Alfaro,7,23,-0.4054000000000000,-79.90580000000000,3
13,Manabí,1320,Jama,3,9,-0.2014000000000000,-80.26590000000000,3
13,Manabí,1321,Jaramijó,6,6,-0.9487300000000000,-80.63630000000001,3
13,Manabí,1306,Jipijapa,37,84,-1.333330000000000,-80.58329999999999,3
13,Manabí,1307,Junín,14,29,-0.9291600000000000,-80.20569000000000,3
13,Manabí,1308,Manta,97,274,-0.9500220000000000,-80.71620000000000,3
13,Manabí,1309,Montecristi,15,46,-1.033330000000000,-80.65000000000001,3
13,Manabí,1318,Olmedo,3,9,-1.396111000000000,-80.20611100000001,3
13,Manabí,1310,Paján,7,35,-1.570000000000000,-80.42000000000000,3
13,Manabí,1317,Pedernales,12,47,0.07010000000000001,-80.05360000000000,3
13,Manabí,1311,Pichincha,4,20,-1.047300000000000,-79.81860000000000,3
13,Manabí,1301,Portoviejo,155,383,-1.056181000000000,-80.45521700000000,3
13,Manabí,1319,Puerto López,3,17,-1.566667000000000,-80.81666700000000,3
13,Manabí,1312,Rocafuerte,14,32,-0.9199999999999999,-80.45999999999999,3
13,Manabí,1322,San Vicente,3,11,-0.5892999999999999,-80.40880000000000,3
13,Manabí,1313,Santa Ana,13,37,-1.206900000000000,-80.37090000000001,3
13,Manabí,1314,Sucre,25,63,-0.6000000000000000,-80.41666700000000,3
13,Manabí,1315,Tosagua,13,32,-0.7800000000000000,-80.26000000000001,3
13,Manabí,1316,Veinticuatro de Mayo,12,34,-1.278889000000000,-80.42000000000000,3
14,Morona Santiago,1402,Gualaquiza,6,10,-3.380000000000000,-78.58000000000000,3
14,Morona Santiago,1407,Huamboya,0,3,-1.785000000000000,-78.23194400000000,3
14,Morona Santiago,1403,Limón Indanza,1,8,-2.966250000000000,-78.43052800000000,3
14,Morona Santiago,1410,Logroño,0,2,-2.624800000000000,-78.18960000000000,3
14,Morona Santiago,1401,Morona,12,37,-2.300000000000000,-78.11666700000001,3
14,Morona Santiago,1411,Pablo Sexto,1,1,-1.803056000000000,-77.92111100000000,3
14,Morona Santiago,1404,Palora,0,3,-1.700000000000000,-77.94000000000000,3
14,Morona Santiago,1408,San Juan Bosco,0,1,-3.092300000000000,-78.51320000000000,3
14,Morona Santiago,1405,Santiago,4,9,-3.429800000000000,-78.56560000000000,3
14,Morona Santiago,1406,Sucúa,4,9,-2.460000000000000,-78.17000000000000,3
14,Morona Santiago,1409,Taisha,1,2,-2.339950000000000,-77.45808000000000,3
14,Morona Santiago,1412,Tiwintza,1,3,-2.917670000000000,-77.80170000000000,3
15,Napo,1503,Archidona,5,15,-0.9166670000000000,-77.78333300000000,3
15,Napo,1509,Carlos Julio Arosemena Tola,1,3,-1.166667000000000,-77.84999999999999,3
15,Napo,1504,El Chaco,2,2,-0.3402780000000000,-77.80888899999999,3
15,Napo,1507,Quijos,5,7,-0.4636110000000000,-77.89277800000001,3
15,Napo,1501,Tena,15,46,-0.9890000000000000,-77.81590000000000,3
22,Orellana,2202,Aguarico,1,1,-0.9211110000000000,-75.39916700000001,3
22,Orellana,2203,La Joya de los Sachas,6,17,-0.3000000000000000,-76.84999999999999,3
22,Orellana,2204,Loreto,3,13,-0.6904000000000000,-77.30830000000000,3
22,Orellana,2201,Orellana,20,55,-0.4666670000000000,-76.96666700000000,3
90,Otro,9001,Las Golondrinas,1,2,0,0,3
88,Otro,8800,Otro,1,2,0,0,3
16,Pastaza,1604,Arajuno,0,0,-1.234370000000000,-77.68750000000000,3
16,Pastaza,1602,Mera,2,4,-1.460000000000000,-78.09000000000000,3
16,Pastaza,1601,Pastaza,14,52,-1.066667000000000,-78.00111099999999,3
16,Pastaza,1603,Santa Clara,0,2,-1.267100000000000,-77.88820000000000,3
17,Pichincha,1702,Cayambe,13,59,0.04388900000000000,-78.15610000000000,3
17,Pichincha,1703,Mejía,37,82,-0.5101000000000000,-78.56980000000000,3
17,Pichincha,1704,Pedro Moncayo,6,19,0.04369700000000000,-78.34923999999999,3
17,Pichincha,1708,Pedro Vicente Maldonado,3,10,0.1666670000000000,-79,3
17,Pichincha,1709,Puerto Quito,2,12,0.1170000000000000,-79.26400000000000,3
