inec_provincia_id,provincia,inec_canton_id,canton,lat,lng,Semana 1,Semana 2,Semana 3,Semana 4,Semana 5,Semana 6,Semana 7,Semana 8,Semana 9,Semana 10,Semana 11,Semana 12,Semana 13,Semana 14,Semana 15,Semana 16,Semana 17,Semana 18,Semana 19,Semana 20,Semana 21,Semana 22,Semana 23,Semana 24,Semana 25,Semana 26,Semana 27,Semana 28,Semana 29,Semana 30,Semana 31,Semana 32,Semana 33,Semana 34,Semana 35,Semana 36,Semana 37,Semana 38,Semana 39,Semana 40,Semana 41,Semana 42,Semana 43,Semana 44,Semana 45,Semana 46,Semana 47,Semana 48,Semana 49,Semana 50,Semana 51,Semana 52
09,Guayas,0921,Playas,-2.623330000000000,-80.38750000000000,1,4,3,6,3,7,4,5,6,6,2,4,3,3,2,6,4,4,6,3,2,3,4,7,4,6,8,3,1,2,3,6,6,1,6,2,1,4,2,5,6,3,4,4,5,6,3,4,7,1,4,6
09,Guayas,0919,Salitre,-1.829444000000000,-79.81555600000000,5,7,9,5,2,6,4,1,3,8,3,4,5,4,5,6,5,3,6,5,8,2,8,4,5,5,3,2,5,4,4,1,3,3,7,4,1,6,3,5,3,3,3,5,2,5,4,5,4,1,6,4
09,Guayas,0916,Samborondón,-2.183333000000000,-79.88333299999999,3,3,8,2,4,5,5,6,4,7,5,3,5,9,5,6,5,2,3,5,4,5,4,3,5,10,7,8,6,4,4,5,3,3,6,5,7,3,4,4,0,5,4,7,2,5,1,5,3,7,9,4
09,Guayas,0920,San Jacinto De Yaguachi,-2.120000000000000,-79.69000000000000,2,1,4,4,1,7,4,2,4,5,2,3,2,6,3,8,1,0,1,1,0,7,0,1,4,6,0,3,2,1,3,1,6,4,0,3,4,3,6,3,2,4,4,1,3,2,1,6,0,6,5,3
09,Guayas,0918,Santa Lucía,-1.713889000000000,-79.98500000000000,3,2,4,2,2,2,2,2,6,5,6,2,3,1,4,2,5,7,2,1,5,3,6,3,3,3,6,3,2,3,0,1,1,3,5,2,6,7,1,3,3,9,1,4,6,3,2,1,5,3,4,2
09,Guayas,0922,Simón Bolivar,-2.156667000000000,-79.88750000000000,0,2,0,3,0,0,2,4,1,1,3,2,0,0,2,2,2,0,1,1,0,2,1,0,0,0,0,1,0,1,0,2,2,2,1,2,3,2,2,1,0,0,2,0,1,1,1,2,1,2,2,1
10,Imbabura,1002,Antonio Ante,0.3200000000000000,-78.20999999999999,2,2,5,1,5,2,4,5,2,1,2,4,0,6,4,2,5,1,2,3,4,5,1,4,1,0,0,2,1,4,4,2,3,4,10,3,1,3,4,2,1,4,2,3,3,1,1,5,1,2,3,2
10,Imbabura,1003,Cotacachi,0.3000000000000000,-78.26666700000000,0,5,3,3,4,3,1,4,6,5,4,2,2,3,3,2,4,1,5,7,4,3,4,0,3,4,3,2,4,1,1,3,5,2,5,3,3,2,4,4,2,3,1,2,3,3,4,1,2,5,3,2
10,Imbabura,1001,Ibarra,0.3626780000000000,-78.13066700000000,24,25,25,23,28,26,26,24,24,22,19,13,26,25,23,15,21,16,29,28,19,19,23,24,24,20,24,18,25,19,31,17,25,25,22,27,27,23,23,17,34,24,24,17,21,23,17,25,20,22,23,12
10,Imbabura,1004,Otavalo,0.2333330000000000,-78.26666700000000,10,11,12,7,10,4,2,8,8,9,3,7,7,9,13,9,6,9,5,11,16,8,11,6,11,7,12,6,5,9,4,10,8,12,7,7,8,8,6,7,8,2,3,6,7,12,6,6,6,8,9,5
10,Imbabura,1005,Pimampiro,0.4000000000000000,-77.97000000000000,6,3,1,2,0,1,0,3,1,0,0,1,0,0,0,0,0,1,2,0,1,2,0,2,1,1,1,2,0,1,1,2,2,1,0,0,0,0,1,0,1,1,2,1,3,1,1,1,0,2,1,0
10,Imbabura,1006,San Miguel de Urcuquí,0.5200000000000000,-78.20000000000000,3,0,0,1,0,1,0,2,2,2,1,2,1,1,1,0,0,1,1,0,2,1,0,3,2,2,1,2,2,0,0,1,1,5,0,2,1,0,2,1,1,2,0,1,0,2,0,1,3,0,0,0
11,Loja,1102,Calvas,-4.320000000000000,-79.56000000000000,2,3,1,2,1,1,3,2,5,6,5,0,1,0,2,4,1,3,4,1,3,6,1,1,2,4,0,1,1,6,3,0,3,1,1,1,4,2,1,3,3,4,3,3,2,3,4,1,1,3,1,2
11,Loja,1103,Catamayo,-3.980000000000000,-79.34999999999999,0,2,1,2,4,1,2,1,1,0,0,0,1,4,3,2,4,4,1,5,3,2,5,4,2,5,3,2,7,1,1,3,1,3,2,1,0,0,2,4,1,1,2,1,3,0,8,2,2,1,3,0
11,Loja,1104,Celica,-4.102500000000000,-79.95444400000000,2,0,0,1,2,1,1,0,1,1,0,0,1,0,1,0,2,0,1,2,2,0,0,3,1,1,3,1,1,1,3,0,0,1,1,2,2,0,1,0,1,0,3,0,0,1,1,0,1,0,2,0
11,Loja,1105,Chaguarpamba,-3.850000000000000,-79.65000000000001,1,0,0,1,1,0,0,2,1,0,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,1,0,2,0,0,1,1,0
11,Loja,1106,Espíndola,-4.583056000000000,-79.42694400000001,2,1,1,3,0,2,0,0,3,3,1,1,0,1,0,2,1,0,2,2,0,1,0,0,0,0,1,3,2,2,2,2,4,1,2,0,1,0,2,0,2,3,3,2,2,3,2,1,1,3,1,0
11,Loja,1107,Gonzanamá,-4.231389000000000,-79.43527800000000,1,2,1,3,1,1,1,1,0,3,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,2,2,0,0,2,0,2,1,1,4,1,1,1,1,0,1,1,1,0,2,1,3,0,1,2,0
11,Loja,1101,Loja,-3.983333000000000,-79.20000000000000,30,23,28,34,29,29,41,39,38,29,23,32,23,28,20,27,33,31,26,23,23,28,29,24,29,29,29,23,29,24,31,42,28,27,22,35,23,25,31,28,18,22,28,33,34,33,24,26,17,32,30,16
11,Loja,1108,Macará,-4.383333000000000,-79.95000000000000,1,0,0,2,1,1,1,1,4,2,3,0,1,0,1,2,1,2,0,2,0,0,2,1,1,0,1,4,0,0,2,0,0,0,0,1,0,1,3,5,1,0,2,1,4,0,0,2,1,2,2,0
11,Loja,1116,Olmedo,-3.934000000000000,-79.64800000000000,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2,0,1,0,0,1,0,1,0,0
11,Loja,1109,Paltas,-4.050000000000000,-79.65000000000001,2,0,1,5,5,4,4,1,2,3,1,1,4,0,5,1,2,0,5,1,3,2,1,2,2,2,1,1,3,2,2,4,1,3,1,3,1,2,3,2,1,0,1,1,5,1,2,6,3,5,5,0
11,Loja,1114,Pindal,-4.116100000000000,-80.10760000000001,0,1,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,2,1,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
11,Loja,1110,Puyango,-3.870000000000000,-80.09000000000000,0,1,1,0,0,1,2,0,2,0,1,1,0,0,1,1,3,0,1,0,1,1,1,1,1,0,3,0,4,1,2,1,1,0,2,1,1,0,2,0,1,2,2,1,1,1,1,2,2,3,1,0
11,Loja,1115,Quilanga,-4.298000000000000,-79.39860000000000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
11,Loja,1111,Saraguro,-3.625300000000000,-79.24110000000000,3,2,1,1,4,4,2,3,3,2,0,4,4,3,0,3,5,3,4,1,3,6,4,0,0,2,1,1,3,0,2,4,0,5,1,6,4,5,2,1,5,2,3,4,6,1,4,1,2,2,2,0
11,Loja,1112,Sozoranga,-4.327778000000000,-79.78972200000000,0,1,0,0,0,3,0,2,2,0,2,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,2,0,2,2,1,0,0,0,1,0
11,Loja,1113,Zapotillo,-4.386360000000000,-80.24360000000000,0,1,0,0,0,0,0,0,3,1,0,2,0,1,1,2,0,0,0,1,1,2,0,2,0,1,0,2,0,2,2,2,0,0,0,2,1,2,1,0,0,1,1,4,2,1,2,0,0,2,3,0
12,Los Ríos,1202,Baba,-1.784167000000000,-79.67666699999999,2,3,2,4,2,3,1,4,4,4,3,3,4,3,5,4,2,3,2,5,1,0,5,1,1,1,3,1,3,2,4,3,2,2,5,1,3,3,6,4,6,2,4,2,2,7,2,7,3,1,1,4
12,Los Ríos,1201,Babahoyo,-1.800000000000000,-79.53333300000000,22,24,17,24,21,18,23,9,25,28,22,26,17,20,15,24,24,20,14,25,18,24,17,21,26,16,19,9,19,21,13,25,18,23,15,24,20,24,22,16,13,20,32,16,27,19,19,21,19,18,20,13
12,Los Ríos,1210,Buena Fe,-0.8985720000000000,-79.48891600000000,3,5,2,5,2,6,6,7,7,5,2,5,3,3,6,7,8,4,3,4,0,4,3,3,4,3,3,4,5,2,4,7,6,4,6,4,6,3,5,1,2,1,2,6,3,8,4,5,6,10,7,3
12,Los Ríos,1212,Mocache,-1.183850000000000,-79.50552999999999,4,0,0,2,2,2,2,1,2,0,3,0,1,4,6,1,2,1,1,4,2,1,0,2,2,4,0,2,3,4,2,1,2,3,5,0,1,5,3,5,3,1,1,2,2,2,3,0,1,1,1,3
12,Los Ríos,1203,Montalvo,-1.793800000000000,-79.28570000000001,3,0,1,0,1,3,2,3,2,2,2,3,6,0,0,1,2,0,1,1,3,2,3,4,3,2,2,2,1,2,1,3,1,0,4,2,2,0,1,1,2,2,1,1,1,6,4,1,0,1,1,3
12,Los Ríos,1209,Palenque,-1.432800000000000,-79.74950000000000,1,0,0,1,2,2,1,6,2,1,0,0,0,4,2,0,2,2,3,3,3,2,0,0,0,1,1,0,2,0,1,1,2,3,1,0,0,0,2,2,4,1,0,0,2,0,2,1,0,1,0,0
12,Los Ríos,1204,Puebloviejo,-1.550000000000000,-79.53388900000000,0,0,4,2,2,6,3,3,3,4,1,5,1,3,2,4,4,5,1,3,4,1,1,2,2,2,6,1,1,2,0,0,3,4,4,0,0,1,1,1,2,0,1,2,3,3,0,1,2,2,2,1
12,Los Ríos,1205,Quevedo,-1.033333000000000,-79.45000000000000,15,34,17,18,17,27,23,15,17,22,18,19,18,23,16,29,16,21,14,15,24,20,18,17,24,19,21,11,16,19,24,17,17,7,9,19,14,12,13,21,20,16,21,16,17,18,19,20,19,19,6,15
12,Los Ríos,1213,Quinsaloma,-1.206200000000000,-79.31450000000000,2,2,2,1,0,0,0,1,1,0,3,4,1,0,2,0,1,2,0,2,0,1,1,3,3,2,0,1,1,1,2,1,0,1,0,1,0,1,2,1,1,1,0,0,0,2,1,1,1,2,3,0
12,Los Ríos,1206,Urdaneta,-1.570556000000000,-79.47111099999999,2,0,1,2,1,2,1,4,2,6,7,2,1,0,1,0,1,6,3,1,2,4,5,0,0,2,4,3,0,1,2,1,0,1,5,3,3,4,5,2,2,2,3,3,2,1,1,1,2,0,2,1
12,Los Ríos,1211,Valencia,-0.9525000000000000,-79.35310000000000,1,5,1,4,1,2,1,4,3,3,2,1,1,1,3,0,2,5,3,2,3,3,2,2,3,2,0,0,1,3,3,0,1,2,2,3,0,2,1,0,0,2,0,1,0,2,4,1,2,2,2,1
12,Los Ríos,1207,Ventanas,-1.450000000000000,-79.47000000000000,6,8,6,9,7,7,5,3,4,6,9,4,5,7,5,5,3,4,5,9,2,4,5,5,2,1,4,6,3,7,4,3,5,6,7,5,8,8,5,7,2,5,6,2,5,6,4,5,1,6,3,1
12,Los Ríos,1208,Vinces,-1.558333000000000,-79.75000000000000,5,2,9,2,5,3,11,7,8,10,3,3,2,10,6,11,5,9,8,3,9,5,2,8,9,8,7,4,11,3,11,10,8,8,8,8,8,8,12,5,9,10,6,3,4,11,6,7,4,4,8,6
13,Manabí,1302,Bolívar,-0.8419440000000000,-80.16194400000001,4,5,5,2,1,2,4,5,6,4,2,4,5,1,6,2,5,0,3,3,3,2,2,3,3,3,1,0,2,8,3,5,2,2,1,4,5,1,0,2,6,1,6,5,5,2,2,3,4,3,2,2
13,Manabí,1303,Chone,-0.6833330000000000,-80.09999999999999,6,16,18,8,16,12,5,20,8,9,12,9,14,12,5,12,13,15,9,6,12,8,4,6,7,13,9,7,8,12,11,11,10,8,15,11,13,10,13,12,13,9,19,15,17,11,15,16,12,13,14,5
13,Manabí,1304,El Carmen,-1.314700000000000,-80.01690000000001,11,7,12,6,3,6,6,6,6,9,9,3,7,7,11,11,4,7,3,9,6,4,6,5,6,8,10,7,11,7,8,8,7,9,8,6,8,8,9,5,10,6,4,8,9,7,5,6,4,5,7,3
13,Manabí,1305,Flavio Alfaro,-0.4054000000000000,-79.90580000000000,0,1,3,4,1,2,1,1,0,1,2,0,2,5,6,2,3,3,1,0,3,1,1,1,3,1,1,3,5,2,0,1,2,1,0,3,2,3,1,2,3,1,2,2,1,1,3,3,4,1,1,1
13,Manabí,1320,Jama,-0.2014000000000000,-80.26590000000000,0,2,1,2,0,2,0,0,1,1,0,1,0,2,0,1,0,0,2,1,1,1,2,3,0,3,2,1,0,1,0,1,0,0,1,1,2,2,1,1,1,0,2,0,2,0,1,1,0,2,1,1
13,Manabí,1321,Jaramijó,-0.9487300000000000,-80.63630000000001,2,0,0,1,1,1,1,4,1,0,1,4,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,1,2,1,1,1,0,0,1,4,2,0,3,2,1,1,0,1,5,2,0
13,Manabí,1306,Jipijapa,-1.333330000000000,-80.58329999999999,9,11,5,9,9,12,5,7,4,3,9,10,2,0,6,14,9,5,4,9,2,8,7,0,2,7,10,2,3,7,4,4,4,4,9,3,7,6,10,10,8,6,5,10,8,7,4,9,7,5,7,6
13,Manabí,1307,Junín,-0.9291600000000000,-80.20569000000000,1,0,1,1,2,4,0,2,2,1,1,0,1,1,0,2,0,0,1,0,1,3,2,1,1,1,3,0,0,1,1,0,0,1,0,1,2,0,0,1,0,2,0,0,1,1,0,2,1,0,0,1
13,Manabí,1308,Manta,-0.9500220000000000,-80.71620000000000,21,20,30,34,38,38,28,30,36,33,36,28,30,35,41,27,26,25,23,18,18,30,31,34,28,29,34,35,26,33,34,30,31,24,34,32,34,30,28,32,30,30,21,35,34,27,30,28,32,31,20,22
13,Manabí,1309,Montecristi,-1.033330000000000,-80.65000000000001,3,2,9,3,5,2,6,2,6,3,6,2,3,2,2,4,7,6,3,1,3,6,4,4,2,1,2,4,5,2,4,5,6,4,2,5,4,1,9,7,5,2,4,5,1,6,2,6,1,1,0,1
13,Manabí,1318,Olmedo,-1.396111000000000,-80.20611100000001,0,1,0,0,0,0,1,0,2,0,0,3,3,0,1,1,2,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,2,1,1,1,2,1,1,1,0,2,1,0,1,3,1
13,Manabí,1310,Paján,-1.570000000000000,-80.42000000000000,1,1,6,3,2,2,1,4,5,5,2,10,2,4,7,2,4,0,3,2,3,4,3,1,1,2,1,4,3,10,7,4,1,5,2,3,2,3,4,4,3,1,3,2,4,3,3,5,5,1,5,1
13,Manabí,1317,Pedernales,0.07010000000000000,-80.05360000000000,6,5,4,2,7,4,1,5,1,2,2,0,4,1,0,1,3,1,3,5,1,0,2,1,3,1,2,1,3,1,3,1,0,3,3,2,2,4,1,1,3,3,1,3,3,3,0,2,5,2,6,2
13,Manabí,1311,Pichincha,-1.047300000000000,-79.81860000000000,2,6,3,0,2,2,1,1,0,0,2,3,2,1,3,1,0,2,1,3,2,2,1,0,4,1,2,1,3,1,0,3,2,2,0,0,2,1,2,2,1,4,1,0,0,0,1,0,2,4,2,0
13,Manabí,1301,Portoviejo,-1.056181000000000,-80.45521700000000,40,38,37,41,38,39,33,44,39,27,37,39,39,35,34,30,29,24,30,33,28,35,42,35,36,29,34,27,30,23,33,36,28,25,37,41,34,36,31,24,42,40,32,44,39,35,42,40,21,37,35,23
13,Manabí,1319,Puerto López,-1.566667000000000,-80.81666700000000,0,1,1,0,1,3,0,0,0,3,4,2,2,1,2,3,5,2,1,0,0,1,1,0,3,2,1,2,4,2,1,1,0,3,1,3,1,3,0,1,1,2,0,3,1,0,1,0,4,2,0,0
13,Manabí,1312,Rocafuerte,-0.9200000000000000,-80.45999999999999,3,2,3,1,6,6,3,1,3,4,2,5,0,2,3,1,3,2,3,2,4,6,2,4,2,2,2,2,1,0,2,4,5,2,2,5,3,1,2,4,5,5,2,1,0,4,2,2,1,4,5,0
13,Manabí,1322,San Vicente,-0.5893000000000000,-80.40880000000000,3,3,2,1,0,1,2,6,0,1,3,0,3,3,0,1,1,0,0,0,2,1,1,1,3,0,0,0,2,4,1,3,1,3,0,1,0,0,2,0,1,1,3,4,2,0,1,0,2,1,1,2
13,Manabí,1313,Santa Ana,-1.206900000000000,-80.37090000000001,1,0,4,5,3,1,3,3,5,4,4,4,2,0,5,1,4,1,3,4,2,3,3,1,3,2,2,3,4,4,2,2,5,3,5,4,0,3,3,4,1,2,3,5,5,3,4,2,1,4,5,2
13,Manabí,1314,Sucre,-0.6000000000000000,-80.41666700000000,2,4,10,5,4,4,2,4,9,9,6,3,2,4,5,5,8,8,5,6,4,6,9,2,6,0,2,6,4,2,1,5,7,4,6,5,4,4,5,6,4,6,8,4,5,5,5,3,6,5,1,4
13,Manabí,1315,Tosagua,-0.7800000000000000,-80.26000000000001,1,2,2,1,3,3,2,3,0,2,3,4,2,3,1,4,5,3,3,2,1,0,4,3,0,4,2,1,4,4,0,6,3,2,2,0,0,0,1,3,4,2,2,3,3,3,3,4,2,2,3,0
13,Manabí,1316,Veinticuatro de Mayo,-1.278889000000000,-80.42000000000000,0,1,1,3,1,4,2,2,2,5,2,0,1,4,3,6,1,3,3,7,0,1,3,1,3,1,4,3,3,2,2,2,2,1,2,2,0,5,1,2,5,0,2,8,1,3,1,1,2,3,0,1
14,Morona Santiago,1402,Gualaquiza,-3.380000000000000,-78.58000000000000,0,0,0,2,3,1,4,3,1,1,2,2,1,3,1,3,1,3,0,1,2,0,1,0,1,0,1,1,1,1,2,2,0,0,0,0,2,2,1,3,3,0,1,1,3,2,2,0,1,3,2,0
14,Morona Santiago,1407,Huamboya,-1.785000000000000,-78.23194400000000,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0
14,Morona Santiago,1403,Limón Indanza,-2.966250000000000,-78.43052800000000,0,0,1,1,0,0,1,0,2,2,0,1,0,0,1,1,0,2,0,0,0,0,1,0,1,2,0,0,0,1,1,0,0,4,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0
14,Morona Santiago,1410,Logroño,-2.624800000000000,-78.18960000000000,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,2,0,1,0,0,1,0,0
14,Morona Santiago,1401,Morona,-2.300000000000000,-78.11666700000001,5,4,3,4,5,1,4,4,2,4,6,7,7,1,5,2,7,5,3,4,2,4,3,4,2,4,2,0,0,2,1,4,4,4,3,5,3,6,4,6,3,2,2,3,4,7,3,4,5,5,7,6
14,Morona Santiago,1411,Pablo Sexto,-1.803056000000000,-77.92111100000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Morona Santiago,1404,Palora,-1.700000000000000,-77.94000000000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,2,0,2,0,0,0,1,2,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,1,1,0
14,Morona Santiago,1408,San Juan Bosco,-3.092300000000000,-78.51320000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
14,Morona Santiago,1405,Santiago,-3.429800000000000,-78.56560000000000,2,1,2,0,0,1,0,1,0,1,1,1,3,0,1,1,0,2,0,0,0,0,0,1,0,0,0,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
14,Morona Santiago,1406,Sucúa,-2.460000000000000,-78.17000000000000,0,1,1,2,0,1,0,1,2,5,0,1,1,2,3,1,1,1,1,0,2,1,1,3,0,2,1,3,0,0,0,2,2,0,3,0,0,3,0,3,1,3,0,5,1,2,0,1,3,4,1,1
14,Morona Santiago,1409,Taisha,-2.339950000000000,-77.45808000000000,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,2,0,1,2,1,1,1,0,0,0,2,1,1,1,0,1,2,0,0,0,1,0,3,1,2,0,1,0,0,1,0,0,0,1,1,0,0
14,Morona Santiago,1412,Tiwintza,-2.917670000000000,-77.80170000000000,0,0,0,1,0,1,0,1,0,0,0,1,0,4,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0
15,Napo,1503,Archidona,-0.9166670000000000,-77.78333300000000,3,0,1,1,4,0,0,2,0,1,1,1,3,4,2,4,9,3,0,1,2,1,2,1,2,4,4,3,2,2,5,0,4,0,1,1,0,1,3,0,1,2,1,0,0,2,1,0,3,1,1,0
15,Napo,1509,Carlos Julio Arosemena Tola,-1.166667000000000,-77.84999999999999,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
15,Napo,1504,El Chaco,-0.3402780000000000,-77.80888899999999,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
15,Napo,1507,Quijos,-0.4636110000000000,-77.89277800000001,1,0,1,0,1,0,0,1,2,1,1,0,1,1,1,0,1,1,0,0,0,3,0,0,4,2,1,1,0,2,0,0,0,0,2,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0
15,Napo,1501,Tena,-0.9890000000000000,-77.81590000000000,10,5,4,1,4,5,4,2,6,5,4,6,6,8,5,2,6,6,4,5,5,3,4,6,9,6,5,5,6,5,5,3,4,4,3,4,4,2,7,7,5,4,3,4,7,4,5,7,5,3,2,1
22,Orellana,2202,Aguarico,-0.9211110000000000,-75.39916700000001,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22,Orellana,2203,La Joya de los Sachas,-0.3000000000000000,-76.84999999999999,1,2,2,0,3,4,2,1,1,1,4,2,1,1,0,3,3,1,1,0,2,1,0,2,3,0,2,2,1,1,2,2,1,4,1,2,1,2,0,0,3,2,2,0,3,2,3,1,1,0,1,0
22,Orellana,2204,Loreto,-0.6904000000000000,-77.30830000000000,1,0,0,3,0,1,2,3,2,3,2,1,0,1,0,2,0,0,1,3,1,1,2,4,5,3,1,2,4,1,0,2,1,2,3,1,0,0,0,0,3,1,1,1,1,1,0,0,0,1,0,1
22,Orellana,2201,Orellana,-0.4666670000000000,-76.96666700000000,1,5,5,7,1,5,2,6,8,6,6,7,5,3,6,8,4,7,8,5,4,2,2,1,3,5,4,7,7,0,8,1,3,6,7,3,4,9,6,2,6,8,4,2,4,5,3,4,3,6,5,9
16,Pastaza,1604,Arajuno,-1.234370000000000,-77.68750000000000,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0
16,Pastaza,1602,Mera,-1.460000000000000,-78.09000000000000,0,0,0,2,0,1,0,1,0,0,0,0,1,0,2,0,1,2,1,1,0,0,0,0,0,2,1,0,0,1,0,1,1,0,1,0,0,1,1,0,2,0,0,0,0,0,2,1,0,0,0,0
16,Pastaza,1601,Pastaza,-1.066667000000000,-78.00111099999999,3,2,5,4,5,6,5,5,10,5,4,6,6,4,5,5,8,2,6,4,3,4,1,4,3,6,4,3,7,10,8,1,3,6,4,6,1,4,7,4,6,3,5,6,4,7,7,7,5,7,4,6
16,Pastaza,1603,Santa Clara,-1.267100000000000,-77.88820000000000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Pichincha,1702,Cayambe,0.04388900000000000,-78.15610000000000,6,3,3,7,3,8,10,3,10,4,5,7,2,4,2,3,5,10,4,5,10,3,5,5,5,8,5,3,3,5,8,2,7,6,8,4,6,2,5,7,3,6,5,8,6,6,7,5,4,8,7,5
17,Pichincha,1703,Mejía,-0.5101000000000000,-78.56980000000000,3,4,3,5,3,6,5,7,2,4,5,4,4,7,1,10,6,3,5,10,2,6,4,5,5,8,7,6,7,5,10,4,5,3,6,7,3,5,7,3,4,9,3,6,2,5,11,5,2,6,9,6
17,Pichincha,1704,Pedro Moncayo,0.04369700000000000,-78.34923999999999,2,1,1,2,2,2,0,0,2,2,2,4,1,5,1,3,2,0,1,2,1,2,2,2,2,2,2,1,2,3,1,2,1,1,3,1,3,0,2,1,3,0,0,3,3,1,1,1,0,3,4,0
17,Pichincha,1708,Pedro Vicente Maldonado,0.1666670000000000,-79,0,0,1,0,0,1,0,1,0,1,0,2,1,0,2,0,2,1,1,1,0,0,0,0,0,0,0,2,0,0,1,0,2,1,0,0,0,2,0,0,2,0,1,3,0,0,0,0,0,1,3,1
17,Pichincha,1709,Puerto Quito,0.1170000000000000,-79.26400000000000,0,3,1,5,2,2,0,1,2,1,0,1,1,1,2,1,0,0,1,2,1,2,0,1,1,1,2,0,0,1,1,1,1,1,0,1,1,2,2,0,1,3,0,1,3,1,1,0,2,1,1,2
17,Pichincha,1701,Quito,-0.2186110000000000,-78.50972200000000,218,276,278,259,223,245,230,222,224,223,244,232,243,227,195,206,233,242,208,211,231,245,217,237,247,250,237,235,245,227,210,243,219,243,247,242,258,227,223,219,217,250,211,212,253,226,220,222,246,257,246,227
17,Pichincha,1705,Rumiñahui,-0.3345000000000000,-78.44750000000001,8,5,4,10,1,1,3,9,3,4,2,6,1,5,6,4,3,4,4,8,7,4,6,4,8,6,3,8,10,8,3,2,3,7,7,4,3,4,8,4,6,7,3,5,6,4,9,12,6,14,5,6
17,Pichincha,1707,San Miguel de Los Bancos,0.02300000000000000,-78.89200000000000,0,0,0,0,0,0,1,2,1,0,0,0,1,1,0,0,1,1,0,0,1,1,2,1,0,0,1,0,1,1,2,0,1,2,0,0,1,0,0,0,0,0,1,1,0,3,0,1,1,2,1,1
24,Santa Elena,2402,La Libertad,-2.233333000000000,-80.90000000000001,3,3,4,2,6,11,5,5,3,4,8,8,1,8,3,3,5,5,6,5,1,7,7,5,5,7,7,8,3,7,6,4,11,8,11,6,8,6,2,6,3,4,4,3,8,4,8,7,5,3,4,2
